2.762120e-02	2.762120e-02	2.762120e-02	8.913388e-01	2.231011e-01	2.192000e-01
9.808343e-02	4.284104e-02	4.284104e-02	1.273288e+00	4.506184e-01	4.233576e-01
2.688839e-01	1.279594e-01	1.279594e-01	1.595217e+00	4.376387e-01	3.885698e-01
4.712514e-01	7.440812e-02	7.440812e-02	1.737211e+00	7.492182e-01	6.663418e-01
6.071026e-01	6.144307e-02	6.144307e-02	1.703907e+00	7.678780e-01	6.174891e-01
7.642728e-01	9.572717e-02	9.572717e-02	1.299439e+00	7.009576e-01	6.323709e-01
1.131250e+00	2.703176e-01	2.705787e-01	2.523810e+00	7.412106e-01	6.978802e-01
