2.762120e-02	2.762120e-02	2.762120e-02	1.198723e+00	1.745419e-01	1.663092e-01
9.808343e-02	4.284104e-02	4.284104e-02	1.386835e+00	3.625537e-01	3.287713e-01
2.688839e-01	1.279594e-01	1.279594e-01	1.762311e+00	5.192164e-01	4.686364e-01
4.712514e-01	7.440812e-02	7.440812e-02	1.737211e+00	7.449043e-01	6.630836e-01
6.071026e-01	6.144307e-02	6.144307e-02	1.706299e+00	7.699115e-01	6.214256e-01
7.642728e-01	9.572717e-02	9.572717e-02	1.299439e+00	6.939978e-01	6.329069e-01
1.131250e+00	2.703176e-01	2.705787e-01	1.619048e+00	6.125739e-01	5.894702e-01
