TNG100_z10,,JADES_z10,,Stefanon+21_z10,,TNG100_z11,,JADES_z11,,TNG100_z12,,JADES_z12,,EAGLE_z10,,Illustris_z10,,Simba_z10,,Illustris_z11,,Simba_z11,,Illustris_z12,,Simba_z12,,Illustris_z13,,Simba_z13,,JADES_z10_v2,,JADES_z13,,Stefanon+21_z10_v2,,JADES_z11_v2,,JADES_z12_v2,,JADES_z13_v2,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
16540028.976303637,0.0005642431378422214,26038577.77135971,0.0000036945857702636365,20688399.44739122,0.0011937923304578132,16498986.27394684,0.0001987101689400815,326548456.7450373,0.0000036945857702636365,16540028.976303637,0.000044572451742841376,51914462.127236724,0.0000036659921338115544,16540028.976303637,0.0020106546332689943,15737594.428772185,0.0005829305676858562,15924575.135965623,0.000278227141630181,16498986.27394684,0.00014051081966561234,16456375.001157802,0.00006273123214117303,16313113.004268788,0.000035826589959818186,16347615.07717786,0.000013574080482062203,16498986.27394684,0.000013516257956074592,16244963.72023641,0.000008946370585793752,79301274.09177616,0.0000036710658608000867,20758085.194612112,0.0000037060252723193437,44759362.86235709,0.0011773474444940126,795772448.5150385,0.0000036710658608000867,250940779.20209613,0.000003775870707899755,63171041.545061044,0.0000037758707078997708
17710605.201715905,0.0005642431378422214,27881388.33271785,0.0000036945857702636365,22152565.475736383,0.0011937923304578132,17664718.83457399,0.00019890646400413912,349620672.354511,0.0000036945857702636365,17710605.201715868,0.000044572451742841376,55588569.05947196,0.0000036659921338115544,17710605.201715905,0.0020106546332689943,15737594.428772185,0.00029089654962559684,17062197.479872726,0.0002609576855960357,17664718.83457399,0.00014051081966561234,17664718.83457399,0.00006569471320295496,16313113.004268788,0.000030330563120638985,17383378.366696637,0.000013569745076892222,17664718.83457399,0.000013496254684375215,17231580.153486498,0.000009030044622402553,157273655.10867342,0.000003671065860800079,22224743.533848602,0.0000037060252723193437,99366331.6325197,0.0011773474444940126,1248511673.8986354,0.000003775870707899763,628643874.8497212,0.0000036710658608000715,158019724.96486825,0.0000036710658608000867
18964025.822471343,0.0005598038117092853,29854618.873034608,0.0000036945857702636365,23720353.93094021,0.0011937923304578132,18912815.995082825,0.00019695220776986278,374323050.72278523,0.0000036945857702636365,18964025.822471306,0.000044025720197598606,59522701.06364985,0.0000036659921338115544,18964025.822471343,0.0019713393549607955,16540028.976303637,0.00037752256694580626,18269728.781773202,0.0002609576855960357,18912815.995082825,0.0001394053151200236,18912815.995082825,0.00006569471320295496,17383378.366696637,0.00003288476820314452,18613640.385134075,0.000013569745076892222,18884888.886487205,0.000013454439009387096,18449073.987498313,0.000009030044622402553,25263157.32992632,0.000003671065860800079,23795028.32339999,0.0000037060252723193437,20161764.36152646,0.0011773474444940113,318123414.1290569,0.0000036710658608000867,50508210.3926579,0.0000036710658608000715,20161503.662092127,0.0000036710658608000867
20306153.928636868,0.000522935772192118,31967499.51681016,0.0000036945857702636365,25399098.41256737,0.0011855698710071696,20249097.209731292,0.00018091879218827756,400770770.67209506,0.0000036945857702636365,20195078.738448024,0.000041733804280493525,63735260.71739969,0.0000036659921338115544,20306153.928636868,0.0017930655842602662,17710605.201715905,0.00037752256694580626,19554035.424784925,0.00026706776382669683,20249097.209731292,0.00013216726340739893,20249097.209731292,0.00006569471320295496,18613640.385134075,0.0000326260389407595,19930970.900964946,0.000013569745076892222,20045903.26446548,0.000012508214795602479,19752589.60376424,0.000009030044622402553,79301274.09177616,0.00001726488994085672,25476261.269295275,0.0000037060252723193437,44759362.86235709,0.0026633477342366285,795772448.5150385,0.000018264748308417733,250940779.20209613,0.000017757783345403164,63171041.545061044,0.000017757783345403236
21743267.554766458,0.0004813143237867958,34229913.625870496,0.0000036945857702636365,27196651.53603846,0.0011914372545315409,21679793.105149,0.0001640710847822568,429087148.9612173,0.0000036945857702636365,21193770.88042533,0.00003698688235176331,68245952.99146567,0.0000036659921338115544,21743267.554766458,0.0016132961963634758,18964025.822471343,0.0003745523123076643,20928624.938056268,0.000260797705760618,21679793.105149,0.0001243191489322428,21679793.105149,0.00006569471320295496,19821947.971696686,0.00003077079910755313,21341531.95375865,0.000013569745076892222,21412349.37555047,0.0000069237523794148935,21166963.77789853,0.000009235706773074662,,,27276281.391231988,0.0000037060252723193437,44759362.86235709,0.0004273727682997326,,,,,,
23282089.046485197,0.00043692405991055974,36652444.03048848,0.0000036945857702636365,29121421.66458652,0.0011937923304578132,23211574.531638265,0.0001454514045394694,459404215.26974577,0.0000036945857702636365,22438418.399277557,0.00003596737801447359,73075877.42308924,0.0000036659921338115544,23282089.046485197,0.001424573175276198,20306153.928636868,0.00035335645245492415,22476227.606295016,0.0002640462539307577,23211574.531638265,0.00011374848923889031,23211574.531638265,0.00006569471320295496,20802187.95661575,0.000027045282644024243,22845746.161496766,0.00001382670667457343,21545656.27585061,0.00001187049146718832,22705753.012198627,0.000009144531070450048,,,29203481.573269673,0.000003695063987811747,177473725.12605262,0.000026335277399733424,,,,,,
24929816.505414806,0.0003873395380753332,39246422.53238902,0.0000036945857702636365,31182412.240818802,0.0011937923304578132,24851583.667089388,0.00012518135805718062,491863327.80776805,0.0000036945857702636365,23418169.86440146,0.00003047732528823214,78247626.81271611,0.000003691417435519853,24929816.505414806,0.0012248353087294603,21743267.554766458,0.0003307372682424385,23994146.133790936,0.00026140864734826877,24813053.83601743,0.00009529770859284738,24851583.667089388,0.00006614217178189596,22023838.967801012,0.000025948278006873615,24469205.201635834,0.00001360999927464728,22959136.61978137,0.000006066852301376429,24242223.151742183,0.000009030044622402553,,,31266847.69700503,0.0000036659921338115544,314434603.62895167,0.000026335277399733532,,,,,,
26694157.459529057,0.0003423665189192765,42023982.91119592,0.0000036945857702636365,33389263.901864942,0.0011937923304578132,26648783.523620054,0.00010651975239565197,526615832.4213013,0.0000036945857702636365,24822757.8905831,0.000029011462191983163,83785392.90569708,0.000003706025272319329,26694157.459529057,0.0010345515942612746,23282089.046485197,0.0003071304026044185,25785455.721815716,0.0002639575038764433,26320041.91523597,0.00008395616013563142,26566215.169990793,0.00006548364364970416,22985488.229900952,0.000021972618244327483,26200947.62511073,0.000013569745076892222,24545012.46550449,0.00000597653792722586,25955052.55839487,0.000009030044622402553,,,33476000.53969364,0.0000036659921338115544,100980225.22493792,0.000026335277399733478,,,,,,
28583364.916438814,0.0003062220052038341,44998117.682268776,0.0000036945857702636365,35752299.57511161,0.0011937923304578132,28399147.431110486,0.00009075209159491651,563823768.2667105,0.0000036945857702636365,25350563.16686206,0.000023740472091681607,89715079.55332911,0.000003706025272319329,28583364.916438814,0.0008939003578410016,24929816.505414806,0.00028889294730498945,27569006.592594914,0.00026520958182906125,28135989.487434883,0.00007847208704203256,28487412.57662923,0.00006569471320295496,24339172.03856966,0.000020234119224254905,28029101.35587132,0.000013717928560203027,26279235.39029235,0.000005909060409951461,27788901.58267635,0.000009030044622402553,,,35841240.63267536,0.0000036659921338115544,177473725.12605262,0.0000503166236604024,,,,,,
