TNG50_z15,,TNG100_z15,,EAGLE_z15,,TNG50_z12,,TNG100_z12,,TNG50_z11,,TNG100_z11,,TNG50_z10,,TNG100_z10,,EAGLE_z10,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
4.498360492845787,0.0003879055958717203,5.825423539348172,0.0001354519466438678,6.10399070945946,0.0000014925092161813293,4.501599543696063,0.0023803788961583093,5.57536454716794,0.0000948623916475829,4.301042080683625,0.0000018455503362259742,5.504297496025437,0.00008208693554253264,4.300751413550245,0.000003250596912971218,5.4536969298680695,0.00009334838156110575,6.096797192738817,0.00024083023959623577
4.498360492845787,0.0002983473503952103,5.840899493243244,0.00018640831054887283,6.10399070945946,0.000001104919867170808,4.501599543696063,0.001829716142634179,5.625576579704395,0.0001255053434287855,4.301042080683625,0.0000014186116536684285,5.539118392289348,0.00011229234209365236,4.300751413550245,0.0000024986230782247074,5.490390338260095,0.00011821789989241403,6.096797192738817,0.0001723003585266292
4.498360492845787,0.00022946598975405875,5.856375447138316,0.00025646134117792005,6.123888364467408,0.000152163219500272,4.501599543696063,0.0014064404486274023,5.675788612240849,0.00016533905628578473,4.299107586446741,0.0000011280198966289406,5.573939288553259,0.00015425670401959742,4.300751413550245,0.0000019206064160476213,5.5212900505902205,0.0001575190558053492,6.096797192738817,0.00012327112076198333
4.498360492845787,0.00017648770932290848,5.871851401033386,0.0003527403707342683,6.150418571144675,0.00020463088716720534,4.501599543696063,0.0010810828463739116,5.712482020632875,0.0002319788195258816,4.308780057631161,0.00009214679544920316,5.60876018481717,0.00021573895533271922,4.300751413550245,0.0000014763047045831986,5.552189762920346,0.00021690309863423506,6.096797192738817,0.00008946826201283452
4.498360492845787,0.0001357408632775241,5.887327354928458,0.0004861296278235818,6.177501490461049,0.00028162803358000983,4.501599543696063,0.0008309915445510229,5.733725572859836,0.00032227612068843557,4.316518034578696,0.00012327112076198534,5.643581081081081,0.0002924888806200304,4.299463925536488,0.000001148437529573459,5.583089475250473,0.00030166611677652125,6.096797192738817,0.00006447040683989589
4.498360492845787,0.00010440150214435269,5.902803308823529,0.0006692943845793718,6.200715421303657,0.0003840676399224859,4.501599543696063,0.0006387548830614367,5.749175429024898,0.000430850776969369,4.3242560115262325,0.00016490827640655968,5.674532988871224,0.000394414583401686,4.312338805674042,0.00015846376562402212,5.613989187580598,0.0004158071962313848,6.096797192738817,0.00004623536847001016
4.498360492845787,0.00008029765972323842,5.929886228139905,0.000894263690416917,6.227798340620032,0.0005277417828622776,4.501599543696063,0.000490989112115784,5.769260242039481,0.0006075945189070984,4.3319939884737675,0.00022149034957845057,5.705484896661368,0.0005350488570957341,4.320063733756573,0.00021453829466404705,5.644888899910724,0.0005731357113795105,6.096797192738817,0.00003307878021194342
4.498360492845787,0.00006175882553982731,5.95696914745628,0.0010910186078400682,6.255433972575517,0.0007426335306509432,4.501599543696063,0.00037740659932154096,5.787800069437557,0.0008420469179510004,4.339731965421303,0.0002986746838761575,5.726764333267091,0.000743398028879007,4.327788661839104,0.00028814904211329356,5.675788612240851,0.0007868495304819868,6.096797192738817,0.000023665988539050982
4.498360492845787,0.00004750017055546884,5.987921055246423,0.001479604787837138,6.30517811009539,0.0010989369091364103,4.501599543696063,0.00029009959222448407,5.805181157623252,0.0011610417503175165,4.347469942368839,0.0003995577148957038,5.749978264109698,0.0010756500499729872,4.335513589921636,0.00039011444578907135,5.704757092550343,0.0010651351377989659,6.096797192738817,0.000017135372798888806
4.498360492845787,0.00003653350242782059,6.0227419515103335,0.0019950540585712724,6.390295856518284,0.0009331956755456209,4.501599543696063,0.0002229896709811151,5.8264247098502135,0.001627507274027939,4.355207919316375,0.0005366509181797284,5.767388712241654,0.001439381015436378,4.343238518004167,0.0005239675464219931,5.726000644777304,0.0015285095331023803,6.096797192738817,0.000012406876664898086
4.498360492845787,0.00002809877909985542,6.0575628477742445,0.002751752665278137,6.4720973271065185,0.0007080217183062371,4.501599543696063,0.0001714045613886567,5.843805798035909,0.002272675238855746,4.362945896263911,0.0007207824983640204,5.788668148847377,0.002004439809030748,4.350963446086698,0.0007037473045843679,5.7491754290249,0.0020552996584125597,6.096797192738817,0.000008876415607697723
4.498360492845787,0.00002161143428452749,6.119466663354531,0.0037830238159422946,6.555372698065713,0.0005660079211662492,4.501599543696063,0.00013175284548191466,5.865049350262872,0.003180317786744968,4.370683873211447,0.0009604042931455111,5.8099475854531,0.002784180089484453,4.35868837416923,0.0009452117255958719,5.766556517210596,0.002832557849066279,6.096797192738817,0.0000063505712330885784
4.498360492845787,0.000016621864251634097,6.198780927066773,0.0036883093451279426,6.640490444488607,0.0004648572562212324,4.501599543696063,0.00010127392265378781,5.880499206427935,0.00426328186482076,4.378421850158983,0.0012899309074155371,5.827358033585056,0.0037651088238418113,4.366413302251761,0.0012695255816739135,5.787800069437557,0.004076806079406902,6.096797192738817,0.000004598134803678709
4.498360492845787,0.000012784268159265872,6.287380763116057,0.003314732573979716,6.715290888314786,0.00039727389827716203,4.501599543696063,0.00007784581328904418,5.899811526634263,0.005970225227954148,4.386159827106518,0.0017325221865222922,5.8505719644276635,0.0054867938619812436,4.374138230334292,0.0017187642376928056,5.810974853685151,0.0054719720279622405,6.096797192738817,0.0000033292821853001407
4.498360492845787,0.000009832682417193483,6.353153567170112,0.002549439067753444,6.8197535771065185,0.0003988571329452738,4.501599543696063,0.000059837423966969,5.930711238964388,0.008049413764281714,4.393897804054054,0.002326972018064097,5.871851401033386,0.007512389361760911,4.3818631584168255,0.002308493546503259,5.828355941870848,0.007519879839346809,6.096797192738817,0.00000238191231767765
4.498360492845787,0.000007562548150033297,6.398033833465819,0.0020226184319289894,6.933888737082671,0.0003600299122717588,4.501599543696063,0.00004599498875691882,5.965473415335781,0.010839510138473816,4.401635781001589,0.0031129508872250137,5.889261849165342,0.010244866083140299,4.389588086499357,0.0031005662890687107,5.849599494097809,0.010785170613083693,6.096797192738817,0.0000017041229830727124
4.498360492845787,0.000005816534298063522,6.4483306836248016,0.0015451606446323625,7.023950190999824,0.0002683243091200262,4.501599543696063,0.00003535478051188997,6.004098055748438,0.015099477171767885,4.409373757949125,0.004164409004942368,5.914410274244833,0.014244375109454753,4.397313014581888,0.0041644090049423165,5.868911814304138,0.014399337254469402,6.096797192738817,0.0000012338712393915597
4.498360492845787,0.000004473633829412426,6.502496522257552,0.0011580895047393768,7.11213856319555,0.00020751119074896297,4.501599543696063,0.00002717601501437232,6.038860232119831,0.020325170103724012,4.417111734896661,0.0055932693397288,5.945362182034977,0.018549772404702337,4.4050379426644195,0.005593269339728732,5.888224134510466,0.019764884629177325,6.11224704890388,0.023252157283229054
4.498360492845787,0.0000034407773794656923,6.552793372416534,0.0008957893242614284,7.20167801073132,0.00016124244384289261,4.501599543696063,0.000020889276679656334,6.073622408491222,0.027534453743041993,4.424849711844197,0.007542396113678074,5.980183078298888,0.024998992274501426,4.412762870746951,0.007572522721624599,5.9152613827993274,0.026555281550986583,6.2088086499355235,0.02744313403872046
4.498360492845787,0.0000026463831029724037,6.610828199523053,0.0006742564071854388,7.285966688195549,0.0001298010276452242,4.501599543696063,0.00001605687515143259,6.131559369110208,0.03450697214630636,4.432587688791733,0.010049841144342122,6.018872963036566,0.0340075113880883,4.420487798829482,0.01017074910581429,5.9500235591707185,0.03570229041985079,6.301507786925901,0.03231579742613391
4.498360492845787,0.0000020353957130424334,6.668863026629571,0.000507798067051198,7.330460055643879,0.00008922307049702038,4.501599543696063,0.000012342372767735993,6.235845898224383,0.03487065958323289,4.440325665739269,0.013551981531045492,6.0575628477742445,0.046893586046501276,4.4282127269120135,0.013660459159537501,5.988648199583375,0.04926981382959288,6.390344459875013,0.038292752078185374
4.498360492845787,0.000001565470888934525,6.741600009936407,0.00033535572336726265,7.353673986486487,0.00006503607663431969,4.501599543696063,0.000009487161362412421,6.328545035214761,0.031643739806864496,4.4480636426868045,0.018201834329963237,6.1084124105723365,0.06503172141438135,4.435937654994545,0.018347531977041236,6.027272839996034,0.06713141019911288,6.483043596865391,0.045582364755108316
4.4970708300211975,0.0000011803328128354235,6.788027871621622,0.0002530525239983535,7.380756905802862,0.000047048910835687744,4.501599543696063,0.000007292457650585211,6.390344459875013,0.024819261787020243,4.45580161963434,0.024349848595824848,6.192977444356121,0.07016856964442604,4.443662583077076,0.02464279756025048,6.06589748040869,0.0926425740122627,6.575742733855769,0.05270644755447556
4.525443412162161,0.020377360273045653,6.831360542527822,0.00019555981213774777,7.407839825119237,0.000033472644345910226,4.501599543696063,0.000005605463694996766,6.459868812617795,0.019038243327636508,4.463539596581876,0.032574471115999384,6.289702156200319,0.07249050904805786,4.4513875111596075,0.03336298202625829,6.11224704890388,0.1207024317432031,6.672304334887414,0.06078797745756255
4.54865734300477,0.02914793096350623,6.870050427265501,0.00015441025417948357,7.431053755961845,0.000024888793726521286,4.501599543696063,0.000004308728928087129,6.529393165360579,0.014653751197247794,4.471277573529411,0.04375117581744885,6.367081925675675,0.05809726156718945,4.459112439242139,0.0448102345922136,6.2088086499355235,0.1271369266203163,6.772728399960323,0.057718025940896873
4.571871273847377,0.04169342191869395,6.90874031200318,0.00011735194304849538,7.454267686804452,0.000018141826851698324,4.501599543696063,0.000003311973100870388,6.604324967761135,0.011144606730718194,4.479015550476947,0.058762746403245865,6.43285472972973,0.045417181549237864,4.466837367324672,0.060666937170474555,6.314811829734705,0.12416512694628103,6.881429173693089,0.050073141824949194
4.595085204689984,0.059638587502717305,6.947430196740859,0.0000840222802783367,7.481350606120827,0.000013155660469369663,4.501599543696063,0.0000025458008623807356,6.677270360083325,0.008607219084492032,4.486753527424483,0.07798672757645789,6.508085061164105,0.034581680496930944,4.474562295407203,0.08148251509593647,6.398069387957545,0.09490403200768334,6.971645298085509,0.039878444691653345
4.621394326311606,0.08530748870302082,6.98225109300477,0.00006306196763356942,7.512302513910971,0.000009967684673006243,4.501599543696063,0.0000019568703710773676,6.734103759547665,0.006793533260337065,4.494491504372019,0.10889619917473933,6.591483257154214,0.026357536722043412,4.482287223489735,0.10944017575343798,6.477249900803493,0.07305862768453678,7.054688274972722,0.03119471094314709
4.6415130663751984,0.12202448001446135,7.017071989268681,0.000046490860060684615,7.620634191176471,0.000010046148667174696,4.501599543696063,0.0000015041795710680267,6.788178256125384,0.005210088404525582,4.509967458267091,0.15729696923487213,6.668863026629571,0.020596045703401487,4.490012151572266,0.14994962298199285,6.547417997553154,0.058645738731791054,7.110694003571076,0.0263181648099697
4.664726997217806,0.17454474336521403,7.051892885532592,0.000034212935977167594,7.704646512321146,0.000009215972916155962,4.500312055682308,0.0000011334020494766288,6.846115216744371,0.003952634150645656,4.533181389109698,0.2121113748310856,6.740715669713833,0.015804454547262852,4.49966831167543,0.21021739536654727,6.646125411941057,0.0441013846622249,7.162837268128163,0.02004067899194613
4.687940928060414,0.24867907952441656,7.086713781796503,0.000025398802294079004,7.705751937599365,0.00000644509670948753,4.528636791984923,0.11836079566675066,6.904052177363358,0.002985886093820323,4.556395319952305,0.2826271107791107,6.802619485294119,0.012003928391899345,4.520911863902391,0.29295104487486284,6.7192056839599275,0.03432661025286808,7.22077422874715,0.015182502827728808
4.742106766693164,0.3339018231581233,7.125403666534182,0.000017955187989845784,7.705751937599365,0.000004771371139918508,4.551811576232518,0.16150749221312205,6.950401745858546,0.0022359014166650386,4.579609250794912,0.37808977006333594,6.865628726152623,0.009008936713681586,4.544086648149985,0.3857013572675394,6.780453328042855,0.02668793495224387,7.2787111893661365,0.01154139318700275
4.827224513116057,0.4023892101733646,7.160224562798093,0.000013329469011705359,7.704646512321146,0.000003325453491665219,4.574986360480112,0.2186326281329825,6.996751314353736,0.0016742953307533467,4.60282318163752,0.5078170554454567,6.924216265898251,0.006795940478503649,4.567261432397581,0.505796750469104,6.842252752703107,0.02055503510576188,7.332785685943856,0.008751049842080456
4.912342259538951,0.44173325461262936,7.195045459062004,0.000009600813314439953,7.705751937599365,0.000002348728289999447,4.598161144727706,0.2971450671778597,7.043100882848924,0.001251255089595308,4.626037112480127,0.6766391821240091,6.978382104531002,0.005109067846657118,4.590436216645175,0.6606472849670324,6.903500396786034,0.015831478492253342,7.390722646562843,0.006573267089317958
4.997460005961845,0.35327710063923645,7.229866355325915,0.0000071671943550393884,7.705751937599365,0.000001730508522004901,4.6213359289753,0.4022451595503685,7.097175379426645,0.0009184415331484884,4.649251043322734,0.905186880621146,7.028678954689984,0.0039148852064686155,4.613611000892769,0.873287046627141,6.961989137982345,0.01185785106486891,7.444797143140564,0.0049727189618732105
5.082577752384738,0.2746771491712945,7.260818263116057,0.000005318624640033758,7.704646512321146,0.0000012268296666788093,4.644510713222896,0.5488777479729036,7.151249876004364,0.0006932277018712878,4.672464974165342,1.1965355729309148,7.071237827901431,0.003165508694716222,4.636785785140365,1.1361074035707937,7.016063634560066,0.009148527695221308,7.498871639718283,0.0037544033393044456
5.167695498807632,0.21565989431779542,7.2879011824324325,0.0000010649779864682182,,,4.66768549747049,0.7459834183333245,7.205324372582085,0.0005274275356339435,4.722761824324325,1.7238835938237667,7.117665689586646,0.002450740826155537,4.659960569387959,1.489855874454197,7.06885064312403,0.007076351026334204,7.552946136296004,0.0028345749161080027
5.2528132452305245,0.17228746862888455,7.291770170906201,0.00000400046144271964,,,4.69472274575935,1.031173561737921,7.259398869159806,0.00040128200963980527,4.80401058227345,1.9445678670939381,7.175700516693164,0.0018283134476061406,4.686997817676819,2.0392949417487847,7.122925139701749,0.005406922248811155,7.6070206328737235,0.002135843009862857
5.337930991653418,0.1342464822952557,7.305311630564389,0.000002850067224358211,,,4.752659706378337,1.2519838766256672,7.313473365737526,0.00029928182249130936,4.889128328696343,2.1051870020371113,7.229866355325915,0.0013831309188597402,4.744934778295805,2.4915824133035187,7.175712148265717,0.004239786553465991,7.661095129451445,0.0016061462638721096
5.419179749602543,0.1037461173791118,7.303377136327504,0.000002019269070032997,,,4.837633915286183,1.4258212332666065,7.3598229342327155,0.00022056406773013416,4.974246075119237,1.8883166559863644,7.284032193958665,0.001046347463675119,4.838599531296499,2.680939044935983,7.224636692788415,0.0033605644709044733,7.7190320900704315,0.0012102260028529327
5.496559519077902,0.08094432119927068,7.303377136327504,0.0000014573136552830971,,,4.92260812419403,1.4676438321517917,7.402310038686638,0.00016483799067369397,5.05936382154213,1.6041723993941763,7.3420670210651835,0.0007935997224712506,4.921504563039383,2.6769343574925326,7.2787111893661365,0.0025884525972538295,7.773106586648151,0.0009113822097868102
5.570070300079491,0.062388388696338296,5.7027027027027035,0.0000011156072095756975,,,5.007582333101876,1.2154708771264464,7.448659607181828,0.00012104688321632495,5.144481567965023,1.3927412124979537,7.400101848171702,0.0006060311429472329,5.002174883444104,2.395167560251675,7.340510614026387,0.001976104880037433,7.827181083225872,0.0006863325778472991
5.639712092607313,0.048496023150455814,,,,,5.0925565420097225,0.9989950386756395,7.49114671163575,0.0000911518593798908,5.229599314387917,1.235756732800314,7.45813667527822,0.00046490792219649416,5.084831613927191,2.1097694387569756,7.40231003868664,0.0015163716475933954,7.881255579803593,0.0005177387183134219
5.705484896661368,0.03784110785133711,,,,,5.177530750917569,0.8622421327026735,7.545221208213471,0.00006839007094880014,5.3147170608108105,1.0763880017686727,7.520040490858506,0.00035311066194562013,5.169805822835038,1.8821678386734348,7.464109463346892,0.0011635935910352905,7.939192540422578,0.00039245413063201826
5.763519723767885,0.029098288632691396,,,,,5.262504959825415,0.7474528183123822,7.603158168832458,0.00005109247126753293,5.399834807233704,0.8841137577663151,7.581944306438793,0.00027049829529001763,5.254780031742884,1.6864378218340679,7.52977135204841,0.0009028586181141235,8.00099196508283,0.0002998676807658822
5.821554550874404,0.02215245582352877,,,,,5.347479168733262,0.6251109328966222,7.657232665410177,0.0000386628842079967,5.484952553656598,0.7198966967394436,7.643848122019079,0.0002072135895066058,5.339754240650731,1.454644165536917,7.612599747599997,0.0006682062289404831,8.058928925701817,0.00022840738976760835
5.879589377980922,0.016835887927269977,,,,,5.432453377641108,0.504918555927368,7.695857305822836,0.000029763654626734164,5.570070300079491,0.5624581157033356,7.705751937599365,0.00015765366874554755,5.424728449558577,1.2104921368044423,7.6862011457196715,0.0005123492657031206,8.135212590516815,0.0001725581194539236
5.929886228139905,0.012948878820280747,,,,,5.517427586548955,0.40430424371119744,7.699719769864101,0.00002079051144388403,5.655188046502385,0.43945073418645125,7.756048787758347,0.00011821789989241644,5.5097026584664235,0.9942629888648201,7.754346047019148,0.0003966106260789908,8.223083647455612,0.0001344361262066114
5.976314089825119,0.009666590542409564,,,,,5.602401795456801,0.31131321754426516,7.699719769864101,0.000014874430145230151,5.732567815977743,0.34086505278371865,7.810214626391097,0.00008784261581019575,5.59467686737427,0.7810558199301969,7.823870399761931,0.000305382353365532,8.290676768177763,0.00011364331251959916
6.0227419515103335,0.007259479387370288,,,,,5.683513540323382,0.24178292730678475,7.699719769864101,0.000010769839818395,5.806078596979333,0.263057903070746,7.856642488076313,0.0000663211841770368,5.679651076282116,0.6049574245650082,7.891187630195418,0.00023513838413521804,8.340888800714216,0.00008645303968693261
6.069169813195549,0.005484393741373506,,,,,5.75690035710743,0.18600140473304672,7.699719769864101,0.000007705208719199615,5.879589377980922,0.20328124551660495,7.906939338235294,0.000049201890793780196,5.7569003571074315,0.46703676963941104,7.955194177164966,0.00018354342385779341,8.398825761333203,0.00006529064220328893
6.115597674880764,0.0041269047510678735,,,,,5.8264247098502135,0.14235245221979576,7.699719769864101,0.000005578960865246389,5.945362182034977,0.1556595708108241,7.941760234499205,0.00003553955220605836,5.826424709850215,0.3633142618048377,8.027063597361375,0.00013872335006990922,8.452900257910922,0.00004925235156142007
6.162025536565978,0.003212200013807067,,,,,5.892086598551732,0.1101497135759166,7.699719769864101,0.000003991429643136155,6.003397009141494,0.12070243174320507,7.972712142289349,0.000026276644852144827,5.895949062592997,0.2818770083151287,8.085966173990677,0.00010981335265015062,8.51083721852991,0.00003720671298210503
6.2084533982511925,0.0025052114004831,,,,,5.953886023211984,0.08401073333659966,7.699719769864101,0.000002889996960102351,6.061431836248013,0.09349588216049112,8.003664050079493,0.000019254514083493493,5.965473415335781,0.21695734849135684,8.124590814403335,0.00008382297977124929,8.56491171510763,0.000028259546509467673
6.254881259936408,0.0019460717483640454,,,,,6.015685447872235,0.06340764932030778,7.699719769864101,0.0000020676286881636796,6.123335651828299,0.07111899090894205,8.034615957869635,0.000014066847482323514,6.034997768078565,0.1658836803523882,8.15549052673346,0.00006385654477158625,8.622848675726615,0.000021323813686299328
6.30517811009539,0.001491251996316643,,,,,6.073622408491222,0.04873496411244821,7.699719769864101,0.0000014970677570852527,6.185239467408586,0.05401687680027737,8.089749043620827,0.00000985559593670206,6.100659656780083,0.12816737393349958,8.190252703104852,0.00004649412408522689,8.689062345005459,0.000015625270016279427
6.3593439487281405,0.001133352964624274,,,,,6.123834441027677,0.038752853677162594,5.298482293423271,0.0000010666584432434244,6.247143282988871,0.04102733942038381,8.123602692766298,0.000007448395241428089,6.1624590814403355,0.09955421231549513,8.225014879476245,0.00003449273175954332,8.772197285322225,0.00001265664809788568
6.428985741255962,0.0007782737564775069,,,,,6.177908937605396,0.02942557478177229,7.69477234401349,0.0000010926086313041496,6.312916087042925,0.031094206554844267,8.181207632264618,0.000005428964914382645,6.224258506100586,0.07652393055360693,8.259777055847636,0.000025426531141794768,8.859010762821152,0.000010602342445136764
6.4831515798887125,0.0005919931418800963,,,,,6.235845898224383,0.022304654443483753,,,6.3864268680445155,0.02377435683475099,8.269764479553082,0.000004112507981319319,6.289920394802104,0.05837362607994754,8.298401696260294,0.000018454180802525464,8.931845799027876,0.000008855210299200376
6.525710453100159,0.0004476205000506494,,,,,6.29378285884337,0.016914202844767922,,,6.459937649046106,0.01827453795338792,8.349109449523052,0.0000042651598021195925,6.355582283503622,0.045689568005127676,8.352476192838013,0.000014127056670798473,9.019137486360481,0.000007123160593901372
6.556662360890303,0.00034944883794510244,,,,,6.355582283503621,0.01309468688875585,,,6.529579441573927,0.014121875043632881,8.424609996025438,0.000005352322211754977,6.448281420494,0.032483700641772056,8.414275617498266,0.000010675044183028787,9.080550664616608,0.000004630324024030427
6.587614268680445,0.0002728080825774616,,,,,6.421244172205139,0.010043622128007277,,,6.595352245627981,0.010927363902321184,8.467389954292528,0.000006940566045920242,6.529393165360581,0.02491217207035794,8.48379997024105,0.000008170105580187045,9.07958504860629,0.0000029101875943787425
6.622435164944356,0.00020560988234214828,,,,,6.483043596865391,0.007856647250680013,,,6.661125049682036,0.008444255497922225,8.482128958002122,0.000002559105765749906,6.6143673742684275,0.01961266957714921,8.567915853806392,0.000009368082297694161,9.07958504860629,0.0000021420583201301303
6.661125049682036,0.00015076903344505446,,,,,6.533255629401845,0.006082417099344467,,,6.730766842209857,0.006464988335179638,8.482128958002122,0.000001875214217227545,6.699341583176274,0.015356810866710187,8.659928330522767,0.000012302922690571407,9.07958504860629,0.0000015837595646758432
6.699814934419714,0.00011134981835585969,,,,,6.579605197897035,0.004683541251579392,,,6.800408634737679,0.004956227220983136,8.506632551669316,0.0000048234377277421165,6.780453328042855,0.01174026422355526,8.696235492510665,0.000007970653518381483,9.073001303081407,0.0000011609912908159228
6.742373807631161,0.00008711905936116963,,,,,6.625954766392223,0.003599207433167044,,,6.870050427265501,0.003794526489403335,8.510501540143085,0.0000066617413769354355,6.85770260886817,0.009089327377475215,8.696235492510665,0.000005910855286573391,9.063169576430912,0.000006504295745939066
6.788801669316376,0.00006727235780234698,,,,,6.6723043348874125,0.0027714371130591812,,,6.935823231319556,0.002923513556624086,8.510501540143085,0.0000034508957480347344,6.934951889693485,0.007020157763080781,8.696235492510665,0.000004228881251719434,,
6.83522953100159,0.00005225779945745861,,,,,6.737966223588931,0.0021357619899691456,,,6.997727046899842,0.0022742409993144353,8.493243243243244,0.0000012451970847350471,7.0122011705188,0.0053832649062639055,8.696235492510665,0.0000030619239357304935,,
6.877788404213037,0.00004145915457702809,,,,,6.822940432496777,0.0016752082721616995,,,7.063499850953895,0.0017325221865222991,,,7.093312915385379,0.004129842550846959,8.696235492510665,0.000002190632674667976,,
6.904871323529412,0.00003320743725006658,,,,,6.896327249280825,0.0013240858663810546,,,7.137010631955485,0.001315899400526446,,,7.178287124293226,0.003219653862976129,8.696235492510665,0.0000015672732621877129,,
6.904871323529412,0.000025540623859030166,,,,,6.950401745858546,0.0009934446423819345,,,7.214390401430843,0.0010139092058909977,,,7.263261333201072,0.002518264536889199,8.70009795655193,0.000011410541526230766,,
6.904871323529412,0.000019643896702903558,,,,,6.996751314353736,0.0007543666062596558,,,7.2879011824324325,0.0007910428706122951,,,7.336096369407798,0.0019393151611431824,8.69814502529511,0.0000011158839925077206,,
